set,algorithm,id,size,time
"Alpha, A and C",Generated,1014,4002,71.27e-06
"Alpha, A and C",Generated,1015,4002,446.26e-06
"Alpha, A and C",Improved,1011,4002,94.11e-06
"Alpha, A and C",Improved,1012,4002,270.24e-06
"Alpha, A and C",Improved,1013,4002,267.88e-06
"Alpha, A and C",Improved,1014,4002,31.60e-06
"Alpha, A and C",Improved,1015,4002,257.57e-06
"Alpha, A and C",Generated,1016,4002,742.59e-06
"Alpha, A and C",Generated,1017,4002,12877.20e-06
"Alpha, A and C",Generated,1018,4002,199.13e-06
"Alpha, A and C",Generated,1019,4002,1336.46e-06
"Alpha, A and C",Generated,1020,4002,17429.63e-06
"Alpha, A and C",Improved,1016,4002,424.60e-06
"Alpha, A and C",Improved,1017,4002,455.42e-06
"Alpha, A and C",Improved,1018,4002,94.73e-06
"Alpha, A and C",Improved,1019,4002,301.95e-06
"Alpha, A and C",Improved,1020,4002,460.53e-06
"Alpha, A and C",Generated,1021,4002,8937.49e-06
"Alpha, A and C",Generated,1022,4002,23398.12e-06
"Alpha, A and C",Generated,1023,4002,3410.88e-06
"Alpha, A and C",Generated,1024,4002,53777.12e-06
"Alpha, A and C",Generated,1025,4002,322.46e-06
"Alpha, A and C",Improved,1021,4002,559.71e-06
"Alpha, A and C",Improved,1022,4002,167.02e-06
"Alpha, A and C",Improved,1023,4002,786.36e-06
"Alpha, A and C",Improved,1024,4002,73.61e-06
"Alpha, A and C",Improved,1025,4002,172.45e-06
"Alpha, A and C",Generated,1026,4102,1.98e-03
"Alpha, A and C",Generated,1027,4102,2.43e-03
"Alpha, A and C",Generated,1028,4102,1.22e-03
"Alpha, A and C",Generated,1029,4102,2.88e-03
"Alpha, A and C",Generated,1030,4102,6.50e-03
"Alpha, A and C",Improved,1026,4102,499.73e-06
"Alpha, A and C",Improved,1027,4102,916.82e-06
"Alpha, A and C",Improved,1028,4102,598.97e-06
"Alpha, A and C",Improved,1029,4102,825.05e-06
"Alpha, A and C",Improved,1030,4102,723.94e-06
"Alpha, A and C",Generated,1031,4102,78.26e-06
"Alpha, A and C",Generated,1032,4102,791.30e-06
"Alpha, A and C",Generated,1033,4102,1125.07e-06
"Alpha, A and C",Generated,1034,4102,864.38e-06
"Alpha, A and C",Generated,1035,4102,692.00e-06
"Alpha, A and C",Improved,1031,4102,66.28e-06
"Alpha, A and C",Improved,1032,4102,878.56e-06
"Alpha, A and C",Improved,1033,4102,1294.69e-06
"Alpha, A and C",Improved,1034,4102,681.98e-06
"Alpha, A and C",Improved,1035,4102,398.50e-06
"Alpha, A and C",Generated,1036,4102,482.53e-06
"Alpha, A and C",Generated,1037,4102,666.44e-06
"Alpha, A and C",Generated,1038,4102,328.29e-06
"Alpha, A and C",Generated,1039,4102,1228.70e-06
"Alpha, A and C",Generated,1040,4102,24812.19e-06
"Alpha, A and C",Improved,1036,4102,277.03e-06
"Alpha, A and C",Improved,1037,4102,385.70e-06
"Alpha, A and C",Improved,1038,4102,182.23e-06
"Alpha, A and C",Improved,1039,4102,734.08e-06
"Alpha, A and C",Improved,1040,4102,71.49e-06
"Alpha, A and C",Generated,1041,4102,249.82e-06
"Alpha, A and C",Generated,1042,4102,421.54e-06
"Alpha, A and C",Generated,1043,4102,18894.63e-06
"Alpha, A and C",Generated,1044,4102,619.11e-06
"Alpha, A and C",Generated,1045,4102,9265.55e-06
"Alpha, A and C",Improved,1041,4102,261.13e-06
"Alpha, A and C",Improved,1042,4102,448.27e-06
"Alpha, A and C",Improved,1043,4102,255.44e-06
"Alpha, A and C",Improved,1044,4102,539.25e-06
"Alpha, A and C",Improved,1045,4102,404.09e-06
"Alpha, A and C",Generated,1046,4102,168.00e-06
"Alpha, A and C",Generated,1047,4102,644.22e-06
"Alpha, A and C",Generated,1048,4102,193.72e-06
"Alpha, A and C",Generated,1049,4102,122.62e-06
"Alpha, A and C",Generated,1050,4102,9114.80e-06
"Alpha, A and C",Improved,1046,4102,35.89e-06
"Alpha, A and C",Improved,1047,4102,371.13e-06
"Alpha, A and C",Improved,1048,4102,100.30e-06
"Alpha, A and C",Improved,1049,4102,61.89e-06
"Alpha, A and C",Improved,1050,4102,176.97e-06
"Alpha, A and C",Generated,1051,4202,606.37e-06
"Alpha, A and C",Generated,1052,4202,772.12e-06
"Alpha, A and C",Generated,1053,4202,423.96e-06
"Alpha, A and C",Generated,1054,4202,4515.35e-06
"Alpha, A and C",Generated,1055,4202,13025.28e-06
"Alpha, A and C",Improved,1051,4202,605.99e-06
"Alpha, A and C",Improved,1052,4202,843.87e-06
"Alpha, A and C",Improved,1053,4202,456.85e-06
"Alpha, A and C",Improved,1054,4202,694.68e-06
"Alpha, A and C",Improved,1055,4202,682.72e-06
"Alpha, A and C",Generated,1056,4202,84.83e-06
"Alpha, A and C",Generated,1057,4202,20665.21e-06
"Alpha, A and C",Generated,1058,4202,1038.56e-06
"Alpha, A and C",Generated,1059,4202,18524.53e-06
"Alpha, A and C",Generated,1060,4202,11177.48e-06
"Alpha, A and C",Improved,1056,4202,73.58e-06
"Alpha, A and C",Improved,1057,4202,178.56e-06
"Alpha, A and C",Improved,1058,4202,1088.68e-06
"Alpha, A and C",Improved,1059,4202,480.37e-06
"Alpha, A and C",Improved,1060,4202,502.33e-06
"Alpha, A and C",Generated,1061,4202,837.47e-06
"Alpha, A and C",Generated,1062,4202,389.72e-06
"Alpha, A and C",Generated,1063,4202,753.00e-06
"Alpha, A and C",Generated,1064,4202,930.30e-06
"Alpha, A and C",Generated,1065,4202,1979.05e-06
"Alpha, A and C",Improved,1061,4202,209.33e-06
"Alpha, A and C",Improved,1062,4202,220.30e-06
"Alpha, A and C",Improved,1063,4202,330.04e-06
"Alpha, A and C",Improved,1064,4202,537.59e-06
"Alpha, A and C",Improved,1065,4202,624.36e-06
"Alpha, A and C",Generated,1066,4202,1562.98e-06
"Alpha, A and C",Generated,1067,4202,2423.85e-06
"Alpha, A and C",Generated,1068,4202,6359.32e-06
"Alpha, A and C",Generated,1069,4202,1134.32e-06
"Alpha, A and C",Generated,1070,4202,293.96e-06
"Alpha, A and C",Improved,1066,4202,904.28e-06
"Alpha, A and C",Improved,1067,4202,1466.07e-06
"Alpha, A and C",Improved,1068,4202,760.55e-06
"Alpha, A and C",Improved,1069,4202,619.81e-06
"Alpha, A and C",Improved,1070,4202,147.05e-06
"Alpha, A and C",Generated,1071,4202,3488.73e-06
"Alpha, A and C",Generated,1072,4202,1024.37e-06
"Alpha, A and C",Generated,1073,4202,1265.24e-06
"Alpha, A and C",Generated,1074,4202,1091.82e-06
"Alpha, A and C",Generated,1075,4202,970.16e-06
"Alpha, A and C",Improved,1071,4202,543.64e-06
"Alpha, A and C",Improved,1072,4202,604.49e-06
"Alpha, A and C",Improved,1073,4202,487.22e-06
"Alpha, A and C",Improved,1074,4202,206.20e-06
"Alpha, A and C",Improved,1075,4202,411.41e-06
"Alpha, A and C",Generated,1076,4302,1178.20e-06
"Alpha, A and C",Generated,1077,4302,1945.76e-06
"Alpha, A and C",Generated,1078,4302,32099.59e-06
"Alpha, A and C",Generated,1079,4302,836.17e-06
"Alpha, A and C",Generated,1080,4302,6964.79e-06
"Alpha, A and C",Improved,1076,4302,1343.96e-06
"Alpha, A and C",Improved,1077,4302,844.57e-06
"Alpha, A and C",Improved,1078,4302,82.94e-06
"Alpha, A and C",Improved,1079,4302,487.98e-06
"Alpha, A and C",Improved,1080,4302,982.29e-06
"Alpha, A and C",Generated,1081,4302,4.21e-03
"Alpha, A and C",Generated,1082,4302,43.98e-03
"Alpha, A and C",Generated,1083,4302,9.96e-03
"Alpha, A and C",Generated,1084,4302,1.97e-03
"Alpha, A and C",Generated,1085,4302,1.96e-03
"Alpha, A and C",Improved,1081,4302,1355.68e-06
"Alpha, A and C",Improved,1082,4302,168.99e-06
"Alpha, A and C",Improved,1083,4302,521.15e-06
"Alpha, A and C",Improved,1084,4302,1147.10e-06
"Alpha, A and C",Improved,1085,4302,862.85e-06
"Alpha, A and C",Generated,1086,4302,765.98e-06
"Alpha, A and C",Generated,1087,4302,2663.38e-06
"Alpha, A and C",Generated,1088,4302,547.79e-06
"Alpha, A and C",Generated,1089,4302,480.51e-06
"Alpha, A and C",Generated,1090,4302,18194.46e-06
"Alpha, A and C",Improved,1086,4302,445.07e-06
"Alpha, A and C",Improved,1087,4302,64.66e-06
"Alpha, A and C",Improved,1088,4302,312.20e-06
"Alpha, A and C",Improved,1089,4302,199.14e-06
"Alpha, A and C",Improved,1090,4302,133.12e-06
"Alpha, A and C",Generated,1091,4302,133.44e-06
"Alpha, A and C",Generated,1092,4302,537.06e-06
"Alpha, A and C",Generated,1093,4302,569.32e-06
"Alpha, A and C",Generated,1094,4302,1571.58e-06
"Alpha, A and C",Generated,1095,4302,790.95e-06
"Alpha, A and C",Improved,1091,4302,125.84e-06
"Alpha, A and C",Improved,1092,4302,579.40e-06
"Alpha, A and C",Improved,1093,4302,628.28e-06
"Alpha, A and C",Improved,1094,4302,455.49e-06
"Alpha, A and C",Improved,1095,4302,446.18e-06
"Alpha, A and C",Generated,1096,4302,92.64e-06
"Alpha, A and C",Generated,1097,4302,1064.80e-06
"Alpha, A and C",Generated,1098,4302,29629.95e-06
"Alpha, A and C",Generated,1099,4302,365.22e-06
"Alpha, A and C",Generated,1100,4302,488.42e-06
"Alpha, A and C",Improved,1096,4302,82.66e-06
"Alpha, A and C",Improved,1097,4302,1008.51e-06
"Alpha, A and C",Improved,1098,4302,127.18e-06
"Alpha, A and C",Improved,1099,4302,371.74e-06
"Alpha, A and C",Improved,1100,4302,197.26e-06
"Alpha, A and C",Generated,1101,4402,583.61e-06
"Alpha, A and C",Generated,1102,4402,2134.12e-06
"Alpha, A and C",Generated,1103,4402,959.25e-06
"Alpha, A and C",Generated,1104,4402,880.06e-06
"Alpha, A and C",Generated,1105,4402,48318.37e-06
"Alpha, A and C",Improved,1101,4402,355.45e-06
"Alpha, A and C",Improved,1102,4402,1246.91e-06
"Alpha, A and C",Improved,1103,4402,539.15e-06
"Alpha, A and C",Improved,1104,4402,447.78e-06
"Alpha, A and C",Improved,1105,4402,256.33e-06
"Alpha, A and C",Generated,1106,4402,5.66e-03
"Alpha, A and C",Generated,1107,4402,65.01e-03
"Alpha, A and C",Generated,1108,4402,48.58e-03
"Alpha, A and C",Generated,1109,4402,5.17e-03
"Alpha, A and C",Generated,1110,4402,9.96e-03
"Alpha, A and C",Improved,1106,4402,802.14e-06
"Alpha, A and C",Improved,1107,4402,83.08e-06
"Alpha, A and C",Improved,1108,4402,161.94e-06
"Alpha, A and C",Improved,1109,4402,780.98e-06
"Alpha, A and C",Improved,1110,4402,834.81e-06
"Alpha, A and C",Generated,1111,4402,28263.89e-06
"Alpha, A and C",Generated,1112,4402,666.53e-06
"Alpha, A and C",Generated,1113,4402,1879.34e-06
"Alpha, A and C",Generated,1114,4402,1231.77e-06
"Alpha, A and C",Generated,1115,4402,253.56e-06
"Alpha, A and C",Improved,1111,4402,252.85e-06
"Alpha, A and C",Improved,1112,4402,371.61e-06
"Alpha, A and C",Improved,1113,4402,780.07e-06
"Alpha, A and C",Improved,1114,4402,787.90e-06
"Alpha, A and C",Improved,1115,4402,126.67e-06
"Alpha, A and C",Generated,1116,4402,869.04e-06
"Alpha, A and C",Generated,1117,4402,210.05e-06
"Alpha, A and C",Generated,1118,4402,13756.52e-06
"Alpha, A and C",Generated,1119,4402,524.77e-06
"Alpha, A and C",Generated,1120,4402,6053.25e-06
"Alpha, A and C",Improved,1116,4402,965.07e-06
"Alpha, A and C",Improved,1117,4402,164.08e-06
"Alpha, A and C",Improved,1118,4402,471.28e-06
"Alpha, A and C",Improved,1119,4402,313.13e-06
"Alpha, A and C",Improved,1120,4402,778.65e-06
"Alpha, A and C",Generated,1121,4402,1428.33e-06
"Alpha, A and C",Generated,1122,4402,630.85e-06
"Alpha, A and C",Generated,1123,4402,13699.88e-06
"Alpha, A and C",Generated,1124,4402,24633.18e-06
"Alpha, A and C",Generated,1125,4402,1247.02e-06
"Alpha, A and C",Improved,1121,4402,1359.46e-06
"Alpha, A and C",Improved,1122,4402,705.21e-06
"Alpha, A and C",Improved,1123,4402,661.56e-06
"Alpha, A and C",Improved,1124,4402,605.43e-06
"Alpha, A and C",Improved,1125,4402,714.84e-06
"Alpha, A and C",Generated,1126,4502,2688.22e-06
"Alpha, A and C",Generated,1127,4502,393.85e-06
"Alpha, A and C",Generated,1128,4502,17089.04e-06
"Alpha, A and C",Generated,1129,4502,18363.12e-06
"Alpha, A and C",Generated,1130,4502,612.26e-06
"Alpha, A and C",Improved,1126,4502,173.76e-06
"Alpha, A and C",Improved,1127,4502,218.05e-06
"Alpha, A and C",Improved,1128,4502,174.25e-06
"Alpha, A and C",Improved,1129,4502,143.14e-06
"Alpha, A and C",Improved,1130,4502,357.50e-06
"Alpha, A and C",Generated,1131,4502,568.14e-06
"Alpha, A and C",Generated,1132,4502,1503.90e-06
"Alpha, A and C",Generated,1133,4502,8306.96e-06
"Alpha, A and C",Generated,1134,4502,28413.92e-06
"Alpha, A and C",Generated,1135,4502,559.87e-06
"Alpha, A and C",Improved,1131,4502,337.61e-06
"Alpha, A and C",Improved,1132,4502,878.50e-06
"Alpha, A and C",Improved,1133,4502,948.78e-06
"Alpha, A and C",Improved,1134,4502,340.36e-06
"Alpha, A and C",Improved,1135,4502,315.73e-06
"Alpha, A and C",Generated,1136,4502,915.65e-06
"Alpha, A and C",Generated,1137,4502,3700.20e-06
"Alpha, A and C",Generated,1138,4502,23912.20e-06
"Alpha, A and C",Generated,1139,4502,650.13e-06
"Alpha, A and C",Generated,1140,4502,4079.70e-06
"Alpha, A and C",Improved,1136,4502,526.45e-06
"Alpha, A and C",Improved,1137,4502,584.57e-06
"Alpha, A and C",Improved,1138,4502,472.02e-06
"Alpha, A and C",Improved,1139,4502,360.83e-06
"Alpha, A and C",Improved,1140,4502,1154.01e-06
"Alpha, A and C",Generated,1141,4502,15178.46e-06
"Alpha, A and C",Generated,1142,4502,64.19e-06
"Alpha, A and C",Generated,1143,4502,681.20e-06
"Alpha, A and C",Generated,1144,4502,1399.96e-06
"Alpha, A and C",Generated,1145,4502,61151.46e-06
"Alpha, A and C",Improved,1141,4502,371.76e-06
"Alpha, A and C",Improved,1142,4502,49.36e-06
"Alpha, A and C",Improved,1143,4502,753.70e-06
"Alpha, A and C",Improved,1144,4502,948.97e-06
"Alpha, A and C",Improved,1145,4502,127.64e-06
"Alpha, A and C",Generated,1146,4502,805.83e-06
"Alpha, A and C",Generated,1147,4502,3457.61e-06
"Alpha, A and C",Generated,1148,4502,54223.23e-06
"Alpha, A and C",Generated,1149,4502,160.67e-06
"Alpha, A and C",Generated,1150,4502,6233.61e-06
"Alpha, A and C",Improved,1146,4502,456.23e-06
"Alpha, A and C",Improved,1147,4502,773.98e-06
"Alpha, A and C",Improved,1148,4502,221.60e-06
"Alpha, A and C",Improved,1149,4502,79.86e-06
"Alpha, A and C",Improved,1150,4502,510.57e-06
"Alpha, A and C",Generated,1151,4602,4432.83e-06
"Alpha, A and C",Generated,1152,4602,232.39e-06
"Alpha, A and C",Generated,1153,4602,60410.13e-06
"Alpha, A and C",Generated,1154,4602,4423.27e-06
"Alpha, A and C",Generated,1155,4602,736.06e-06
"Alpha, A and C",Improved,1151,4602,1026.91e-06
"Alpha, A and C",Improved,1152,4602,115.01e-06
"Alpha, A and C",Improved,1153,4602,203.09e-06
"Alpha, A and C",Improved,1154,4602,759.33e-06
"Alpha, A and C",Improved,1155,4602,410.86e-06
"Alpha, A and C",Generated,1156,4602,1311.07e-06
"Alpha, A and C",Generated,1157,4602,41202.80e-06
"Alpha, A and C",Generated,1158,4602,243.01e-06
"Alpha, A and C",Generated,1159,4602,63125.25e-06
"Alpha, A and C",Generated,1160,4602,197.20e-06
"Alpha, A and C",Improved,1156,4602,1176.56e-06
"Alpha, A and C",Improved,1157,4602,263.05e-06
"Alpha, A and C",Improved,1158,4602,252.09e-06
"Alpha, A and C",Improved,1159,4602,174.33e-06
"Alpha, A and C",Improved,1160,4602,93.58e-06
"Alpha, A and C",Generated,1161,4602,24639.48e-06
"Alpha, A and C",Generated,1162,4602,308.63e-06
"Alpha, A and C",Generated,1163,4602,399.82e-06
"Alpha, A and C",Generated,1164,4602,51936.36e-06
"Alpha, A and C",Generated,1165,4602,1591.27e-06
"Alpha, A and C",Improved,1161,4602,329.89e-06
"Alpha, A and C",Improved,1162,4602,333.18e-06
"Alpha, A and C",Improved,1163,4602,377.38e-06
"Alpha, A and C",Improved,1164,4602,115.05e-06
"Alpha, A and C",Improved,1165,4602,939.90e-06
"Alpha, A and C",Generated,1166,4602,1.30e-03
"Alpha, A and C",Generated,1167,4602,1.47e-03
"Alpha, A and C",Generated,1168,4602,7.93e-03
"Alpha, A and C",Generated,1169,4602,33.32e-03
"Alpha, A and C",Generated,1170,4602,33.61e-03
"Alpha, A and C",Improved,1166,4602,757.57e-06
"Alpha, A and C",Improved,1167,4602,873.21e-06
"Alpha, A and C",Improved,1168,4602,705.95e-06
"Alpha, A and C",Improved,1169,4602,284.71e-06
"Alpha, A and C",Improved,1170,4602,568.89e-06
"Alpha, A and C",Generated,1171,4602,47040.51e-06
"Alpha, A and C",Generated,1172,4602,27242.90e-06
"Alpha, A and C",Generated,1173,4602,68840.02e-06
"Alpha, A and C",Generated,1174,4602,963.94e-06
"Alpha, A and C",Generated,1175,4602,689.68e-06
"Alpha, A and C",Improved,1171,4602,403.05e-06
"Alpha, A and C",Improved,1172,4602,193.28e-06
"Alpha, A and C",Improved,1173,4602,110.32e-06
"Alpha, A and C",Improved,1174,4602,558.98e-06
"Alpha, A and C",Improved,1175,4602,387.80e-06
"Alpha, A and C",Generated,1176,4702,268.44e-06
"Alpha, A and C",Generated,1177,4702,1164.76e-06
"Alpha, A and C",Generated,1178,4702,1434.90e-06
"Alpha, A and C",Generated,1179,4702,124.14e-06
"Alpha, A and C",Generated,1180,4702,459.35e-06
"Alpha, A and C",Improved,1176,4702,151.70e-06
"Alpha, A and C",Improved,1177,4702,1213.78e-06
"Alpha, A and C",Improved,1178,4702,841.17e-06
"Alpha, A and C",Improved,1179,4702,108.93e-06
"Alpha, A and C",Improved,1180,4702,500.88e-06
"Alpha, A and C",Generated,1181,4702,11945.13e-06
"Alpha, A and C",Generated,1182,4702,8501.84e-06
"Alpha, A and C",Generated,1183,4702,674.43e-06
"Alpha, A and C",Generated,1184,4702,801.52e-06
"Alpha, A and C",Generated,1185,4702,919.43e-06
"Alpha, A and C",Improved,1181,4702,183.69e-06
"Alpha, A and C",Improved,1182,4702,354.38e-06
"Alpha, A and C",Improved,1183,4702,322.81e-06
"Alpha, A and C",Improved,1184,4702,466.53e-06
"Alpha, A and C",Improved,1185,4702,455.73e-06
"Alpha, A and C",Generated,1186,4702,206.26e-06
"Alpha, A and C",Generated,1187,4702,13704.22e-06
"Alpha, A and C",Generated,1188,4702,3376.83e-06
"Alpha, A and C",Generated,1189,4702,12329.51e-06
"Alpha, A and C",Generated,1190,4702,2152.22e-06
"Alpha, A and C",Improved,1186,4702,109.14e-06
"Alpha, A and C",Improved,1187,4702,213.11e-06
"Alpha, A and C",Improved,1188,4702,378.45e-06
"Alpha, A and C",Improved,1189,4702,253.11e-06
"Alpha, A and C",Improved,1190,4702,428.24e-06
"Alpha, A and C",Generated,1191,4702,3904.76e-06
"Alpha, A and C",Generated,1192,4702,258.28e-06
"Alpha, A and C",Generated,1193,4702,2527.49e-06
"Alpha, A and C",Generated,1194,4702,329.43e-06
"Alpha, A and C",Generated,1195,4702,546.93e-06
"Alpha, A and C",Improved,1191,4702,144.60e-06
"Alpha, A and C",Improved,1192,4702,140.94e-06
"Alpha, A and C",Improved,1193,4702,406.14e-06
"Alpha, A and C",Improved,1194,4702,183.50e-06
"Alpha, A and C",Improved,1195,4702,311.45e-06
"Alpha, A and C",Generated,1196,4702,36840.89e-06
"Alpha, A and C",Generated,1197,4702,434.35e-06
"Alpha, A and C",Generated,1198,4702,14080.58e-06
"Alpha, A and C",Generated,1199,4702,391.15e-06
"Alpha, A and C",Generated,1200,4702,4853.05e-06
"Alpha, A and C",Improved,1196,4702,479.33e-06
"Alpha, A and C",Improved,1197,4702,230.27e-06
"Alpha, A and C",Improved,1198,4702,277.72e-06
"Alpha, A and C",Improved,1199,4702,220.88e-06
"Alpha, A and C",Improved,1200,4702,1241.07e-06
"Alpha, A and C",Generated,1201,4802,1102.08e-06
"Alpha, A and C",Generated,1202,4802,496.21e-06
"Alpha, A and C",Generated,1203,4802,93.90e-06
"Alpha, A and C",Generated,1204,4802,5538.07e-06
"Alpha, A and C",Generated,1205,4802,3469.04e-06
"Alpha, A and C",Improved,1201,4802,414.47e-06
"Alpha, A and C",Improved,1202,4802,287.25e-06
"Alpha, A and C",Improved,1203,4802,41.95e-06
"Alpha, A and C",Improved,1204,4802,325.29e-06
"Alpha, A and C",Improved,1205,4802,144.98e-06
"Alpha, A and C",Generated,1206,4802,488.95e-06
"Alpha, A and C",Generated,1207,4802,356.40e-06
"Alpha, A and C",Generated,1208,4802,3180.10e-06
"Alpha, A and C",Generated,1209,4802,3616.56e-06
"Alpha, A and C",Generated,1210,4802,2043.60e-06
"Alpha, A and C",Improved,1206,4802,278.64e-06
"Alpha, A and C",Improved,1207,4802,155.59e-06
"Alpha, A and C",Improved,1208,4802,534.91e-06
"Alpha, A and C",Improved,1209,4802,253.84e-06
"Alpha, A and C",Improved,1210,4802,331.79e-06
"Alpha, A and C",Generated,1211,4802,892.94e-06
"Alpha, A and C",Generated,1212,4802,3865.68e-06
"Alpha, A and C",Generated,1213,4802,650.44e-06
"Alpha, A and C",Generated,1214,4802,886.49e-06
"Alpha, A and C",Generated,1215,4802,3785.50e-06
"Alpha, A and C",Improved,1211,4802,1000.86e-06
"Alpha, A and C",Improved,1212,4802,783.91e-06
"Alpha, A and C",Improved,1213,4802,724.78e-06
"Alpha, A and C",Improved,1214,4802,517.30e-06
"Alpha, A and C",Improved,1215,4802,859.09e-06
"Alpha, A and C",Generated,1216,4802,196.72e-06
"Alpha, A and C",Generated,1217,4802,8367.48e-06
"Alpha, A and C",Generated,1218,4802,42028.67e-06
"Alpha, A and C",Generated,1219,4802,3783.89e-06
"Alpha, A and C",Generated,1220,4802,392.49e-06
"Alpha, A and C",Improved,1216,4802,98.47e-06
"Alpha, A and C",Improved,1217,4802,1625.66e-06
"Alpha, A and C",Improved,1218,4802,369.85e-06
"Alpha, A and C",Improved,1219,4802,1039.92e-06
"Alpha, A and C",Improved,1220,4802,198.09e-06
"Alpha, A and C",Generated,1221,4802,9031.87e-06
"Alpha, A and C",Generated,1222,4802,998.54e-06
"Alpha, A and C",Generated,1223,4802,1834.37e-06
"Alpha, A and C",Generated,1224,4802,8622.62e-06
"Alpha, A and C",Generated,1225,4802,1628.28e-06
"Alpha, A and C",Improved,1221,4802,908.61e-06
